"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"EugeneandSasha","1 November 2005","Gladiator is the best epic war film. Gladiator has the best war scenes I've ever scene. Better than Troy and much better than Alexander. I liked the digital effects in Gladiator. Troy and Alexander are pretty fun to watch, but in Alexander, i really want to forward it to exciting scenes, like war sequences. Gladiator, I can just sit there and watch it, because if you miss a part, you won't get it. The end was great, i really liked it. It was the best fight scene at the end. Every part kept me interested and there wasn't one part that bored me. It had one of the best endings ever. So if your tired of crappy, imitating war movies go to this one it's the best there is.10/10","
            9/10
            "
"daveisit","22 January 2001","""Gladiator"" was too long which ensured it to be quite often very boring. What really bothers me is how overrated ""Gladiator"" is, upholding the tradition of all the modern day epic's. The simple minds of so many today fail to realize how uninspiring this movie was. It stuns me how audiences believe a movie is good when it's running time exceeds 150 minutes.""Gladiator"" wasn't awful, however it got very close.","
            1/10
            "
"bluzman","25 February 2001","Gladiator is well-made and sports all the frills of a big budget production -- big sets and lotsa extras in good costumery.  However, let's be blunt, it is a 10-minute plot stretched out to epic proportions.  And, it is not a new plot.  It is not much more than a combination of Braveheart and Last of the Mohicans, go to Rome -- to name a couple of more recent films. In effect, it is hero gets done wrong and his loved ones are killed, so he bides his time and gets his revenge. I think all of the hurrah behind this film is from Hollywood having little else to offer this year at the Oscars (how else could Chocolat get nominated --$$$). Since Crouching Tiger is not part of the good ole boy Hollywood network, Hollywood is working hard to prevent a foreign film from upstaging them. In a different year, this film would not get half the recognition it is getting.","
            5/10
            "
"goha","18 July 2007","There is not an ounce of verisimilitude in this entire film. Instead of dialogue between characters, everybody pontificates. Secondary characters don't act, they just stand around staring blankly in the background. Cardboard cutout blatantly CGI Rome. Disembodied fake cheering crowds in the arena. Bombastic music masking dramatic vacuum. Ridley editing like his tourette-suffering brother Tony Scott. Everything is fake, the story has no message. Killer kills as soldier. Killer kills as gladiator. Killer kills Emperor. That's it ! Art direction triumphs over realism.Spartacus is not just twice as good a film, or even ten times better. It's simply a different class of movie in every single aspect of film making.","
            7/10
            "
"mahen1","10 March 2005","Poignant and evocative as this movie is, no way should it have been best picture. The story is too thin, the script lacks sufficient sophistication. Marcus Aurelius to Maximus'give Rome back to the people it belongs'. Way too vague and general a statement the like of which is repeated too often.Mind you this is a good film, powered by Crowe and the fabulous music of Lisa Gerrard and Hans Zimmer. Gerrard's voice in the dream sequences is fantastic. Crowe has great presence. His Maximus is tired of fighting even before the fighting begins at the beginning of the film. The look on his face at the beginning says it all - a man duty bound to his orders, yet tired and sad at the nature of his duty, yet confident in his own ability and that of his soldiers to carry them out. Crowe retains his tortured tough guy look right the way through.As impressive as the action sequences are at the beginning in the German forest and later in the colosseum, the film looks way too grainy. It's alright for the early sequences where the forest is supposed to be dark and gloomy anyway, but Rome should have been more light and clarity. Special effects and art direction in this sense are a let down.The supporting cast is not given much to work with by the weak script. Derek Jacobi has almost nothing to do, Joaquin Phoenix's villain is just way too one dimensional (not really the actor's fault). Connie Nielsen easily stands out as Maximus' ex-love.I think it's the powerful emotions aroused by the Gerrard-Zimmer music and Crowe's screen presence which propelled this to best picture status. The story and script are just too weak to merit it. Ridley Scott doesn't make bad films, but the visual weaknesses of the film in parts prevent him being praised too much for this effort. He has enough good films under his belt anyway.","
            3/10
            "
"movieandtvfanatic","14 March 2010","Some movies manage to split the public and critics' opinions right down the middle but still manage to do well at the box office and get tons of awards notice and high ratings. ""Gladiator"" is one of the biggest examples of this, and I am in the camp that finds this to be a weak film.2000 was fairly weak year for movies, but this isn't an excuse for ""Gladiator"" winning the Best Picture Oscar. You still had great films that were completely snubbed like ""Almost Famous"" (my choice), Billy Elliot, Cast Away, Wonder Boys, and among the nominees, Traffic. These films represented the few glimmering moments of film in 2000.Gladiator has actually grown on me with repeated viewings but it is still by no means a great or even good movie. I feel that Russell Crowe did not deserve the Oscar over his entire category and while I am not a huge fan of him as an actor or from what his persona perceives, he did give good performances in ""L.A. Confidential"", ""Romper Stomper"", ""The Insider"", and ""Cinderella Man"" and these went relatively unnoticed (save for ""The Insider""). The movie just didn't feel like a Best Picture winner either. It had all of the right ingredients but it came out stale and bland.","
            10/10
            "
"jackjack-2","3 June 2001","Many critics blasted this film yet Hollywood fell in love it. Because of the critics I did not watch it until it was shown on HBO. I was appalled with its historical inaccuracy.Basically, Russell Crowe plays the role of a General in the Roman Army under the Roman Emperor Ceaser Marcus Aurelius, who many historians consider as one of the greatest Roman emperors. Marcus died while in Germany in 180 AD. His son, Commodus became the full emperor and made peace with the Germans.
It is at this point that the movie departs from history. In the movie, just befor Marcus Aurelius died he was going to appoint his successor. The fact is that he appointed Commodus co-emperor in 177 AD, three years before he died.The movie makes the point that Marcus Aurelius had no confidence that his son was suitable to be emperor. That much is true and the movie asserts that he tried to appoint someone else to succeed him. That is untrue. If he considered Commodus unfit to rule, why did he make him co-ruler? Because if he hadn't, under Roman custom, his son had to die if he was not made the successor.The story gets more bizarre as it goes on. Russell Crowe escapes execution by Commodus and his family is slain by Commodus, who does not know that Crowe is not dead. As cruel as Commodus is, it is unlikely he would have killed the family of Crowe. It would have served no purpose. In the process Crowe becomes a slave gladiator and winds up in Rome fighting as a gladiator before Commodus. So highly unlikely.I won't give you the ending but it is pure fiction. However, I will tell you what really happened. In 182 Commodus' sister Lucilla conspired with a group of senators to assassinate him. The plot failed, and Commodus retaliated by executing a number of leading senators. Thereafter, his rule became increasingly arbitrary and vicious. In 186 he had his chief minister executed in order to appease the army; three years later he allowed the minister's successor to be killed by a rioting crowd. Political influence then passed to the emperor's mistress and two advisers.Meanwhile, Commodus was lapsing into insanity. He gave Rome a new name, Colonia Commodiana (Colony of Commodus), and imagined that he was the god Hercules, entering the arena to fight as a gladiator or to kill lions with bow and arrow. Finally, when Commodus announced that he would assume the consulship on Jan. 1, 193, dressed as a gladiator, the public became incensed. On Dec. 31, 192, his advisers had him strangled by a champion wrestler.","
            10/10
            "
"inspectors71","7 December 2005","And Ridley Scott ain't Stanley Kubrick! Scott's sort-of remake of the modestly brilliant and richly emotional Spartacus and the horrendously bad Fall of the Roman Empire is a visually breathtaking epic that has almost no soul. I can't think of a reason to watch this movie other than to be entertained by three hours of close up violence, dazzling computer graphics, Russell Crowe's manliness, Connie Nielsen's loveliness, and Joaquim Phoenix's pree-versions.Done with the movie? You've got nothing to show for it.I don't worry too much about the myriad historical inaccuracies, such as the Roman Republic being reestablished at the end of Gladiator or Marcus Aurelius being murdered (if you have a clue about Roman history, you've just got to grin and bear it), but it's the reliance on the razzle-dazzle of the computer over the emotional depth of the characters that wears Gladiator down and leaves it bleeding in the center of the arena. The opening battle in Germany is eye-popping (and stomach-turning) in its recreation of a fight between Crowe's legion and a pack of Teutonic mouth-breathers. You're supposed to be impressed and hooked, but then the internecine backstabbing, betraying, and incestuous hanky-pankying start and you're left waiting for the next trip into some North African arena where you can watch people get disemboweled in the same grainy fashion as in Saving Private Ryan.It's all very appealing at a lizard-at-the-bottom-of-the-brain pan level (When I saw Gladiator in a theater in Ontario, Oregon, I heard a kid complaining, ""When are we gonna see her (Nielsen) naked?""). Front-load the gore and the kink, dazzle the viewer with recreations of the Roman world, and you don't need to get past Russell Crowe's growling and Phoenix's fussy sickness.Gladiator is emotionally empty. Stick with Kubrick's slave revolt.","
            5/10
            "
"repulsion","17 December 2000","The denizens of the Roman Empire were a particularly bloodthirsty lot, and apparently not that far off in mentality from our own culture. The vox populi, bored to the heavens with the multitudinous burdens inflicted on them by their government, seek escape in the mind-numbingly bland entertainment provided within the Colosseum. Gladiators fend for their lives against a series of uniquely dressed foes and beasts, all in the hope of winning their freedom. Everything about this testosterone-toned epic is meant to cater to a population who likes their filmed landscapes served to them WWF-style.Maximus (Russell Crowe) is a top army general in the army of Marcus Auerlius (Richard Harris), a dying patriarch who (in predictable fashion) unwittingly causes trouble within the family ranks by offering his throne to Maximus instead of to his son Commodus (Joaquin Pheonix). Auerlius' son is the kind of whinny, pussy-whipped boy that your audience likes to hate because the character's moral fiber makes the character so easily expendable. Commodus' temper tantrums lead to patricide and the film turns into an interminably messy three-hour affair simply centering on the standard theme of revenge.Maximus is sent to die in the woods but manages to get the upper hand and kill Commodus' henchmen. He returns to his homestead only to find his wife and son lynched from trees. Poor Maximus is denied the throne of Rome and is now being fueled to wage a one-man war against the sissy who wiped away his entire family. As Maximus works his way back to Rome, unbeknownst to the new king Commodus, our foppish king swishes around the kingdom ridiculously hitting on his sister Lucilla (Connie Nielson) and hovering inappropriately over his nephew Lucius (Spencer Treat Clark).In the first hour Ridley Scott has expertly painted his archetypal figures, forcing us to love the brave Maximus, wifeless and sonless, and hate the creepy teenager with the thirst for forbidden fruit. Maximus, once back in Rome, manages to enter a gladiator troop manned by one Proximo, the late Oliver Reed. This little group of circus freaks will provide Maximus with the proper cover through which he can maneuver himself into the hearts of Rome's people. Not only is the man driven by revenge but he is also cocky enough to believe that he has what it takes to accomplish the sort of feats no other gladiator has been able to accomplish. By his side is Juba (Djimon Hounsou), the proverbial Black voice of wisdom. If not for Will Smith's more unfortunately stereotypical role in Legend of Bagger Vance, this would have been the kind of role that would have garnered the deserved scorn of people like Spike Lee.For two hours, Scott inundates us with endless arena fireworks that would serve the acrobatics of the Rock and Hulk Hogan to a much better effect. The characterization of Crowe's character amounts to nothing more than a cocksure man, full of false bravado, whose only apparent skill is to raise his arm into the air and scream for his men to surge into battle. He is the kind of screen character who wages war against hundreds of foes within the course of a movie and manages to dispose of all of them with relative ease. He is also the kind of superhero archetype that garners the admiration of young boys like Lucius, something which causes our dear Commodus to go even further over the edge.Scott is to be admired in the end for at least not being a hypocrite, as he practices what he preaches. Since the citizens of Rome seem only to live for bloodlust, Scott manages to paint Gladiator as nothing else than that: entertainment geared for audiences whose sole interest is seeing men and tigers beat the s**t out of each other for three hours. But if this is all there was to the film then one would see little complaints from my person but Scott makes the mistake of filling his film with arty flourishes.The film opens with Maximus walking across a field, his hands slowly caressing tall blades of grass. These flashbacks, along with various cutaways to fast-moving skyscapes, amount to nothing more than pretentious attempts to add artistic credibility to an otherwise sophomoric film. Its as if he is aware of the fact that his film is devoid of any three-dimensional resonance that he tries to quickly interject soft touches of humanity into the proceedings. The end result is nothing less than visual illiteracy, ringing completely false and cowardly.When it comes to epics none come better than Tarkovsky's Andrei Rublev or Eisenstein's Alexander Nevsky, two masterworks from Russia's greatest directors that fully captured the three-dimensional scope of war. The bad guys in these films, unlike the one played by Phoenix in Gladiator, are the kinds of foes whose selfishly malicious journeys are never cartoonishly drawn. The landscapes created by the Russian masters were poetic and grand, full of visual and emotional urgency. Scott's film is amounts to nothing more than being beat over the head by a club for three hours.","
            7/10
            "
"Bob A-2","27 August 2000","Finally saw Gladiator. Now that's guilty pleasure. Definitely a guy movie, as men outnumbered women three to one in audience. Star Wars, popular as it was, made the mistake of actually being about something; I'm happy to say that Gladiator has no redeeming value whatever. Just blood, mud and crud. Some of the killing made me laugh out loud, like when Crowe stabbed a guy with two swords and then chopped off his head while he was still standing. When Oliver Reed went into that monologue, accompanied by full orchestra, about the thrill of the cheering crowd I almost thought he was going to sing There's No Business Like Show Business. You know something is a bit over the top when one of the most restrained performances comes from Richard Harris! Another big laugh was when Crowe and Djimon win the crowd over by becoming the first ""tag team"" gladiators in pre-television history. Film pictures all the gladiators as united against some unnamed enemy over on the other side of the arena, thus daintily skirting the more Spartacus-like reality that the gladiators fought and killed each other -- and therefore, presumably, were hard put to have indulged themselves in the kind of emotional ties we see here. When the leading lady (Connie Nielsen, in fact just about the only woman) arranges to meet Crowe privately, she explains for the audience's sake that patrician women purchased sexual favors this way all the time. Seems to me everybody onscreen would know that already! It's like in The Mikado where Yum Yum turns halfway toward the audience and says to Nanky Poo ""But darling, you forget: in Japan..."" except that in the latter case WS Gilbert meant it as a joke. The one thing that dampened the pace was long dialogue scenes between the battles, as if the movie were hunting desperately for some intellectual point that would justify its existence, not unlike the '63 Cleopatra in that way. Unnecessary in either case, serving only to protract the running time. Gladiator should be at least a half hour shorter than it is. Audience ate it up, though.A friend commented ""Gladiator will live on TNT and USA forever!"" but I think she underestimates basic cable: there will probably also be a series starring Lorenzo Lamas.","
            4/10
            "
"searchanddestroy-1","15 August 2023","As Steven Spielberg, Ridley Scott rose during the seventies with two masterpieces: DUELLISTS and ALIEN. Spielberg, JAWS, DUEL, ENCOUNTERS OF THE THIRD KIND.... Both were then rather young to bring such jewels. Scott is ten years older than his ""opponent"" but both have in common to continue, after all those decades, to provide regularely other masterpieces, and both have made around 30-35 movies, and for both of them - again- NAPOLEON film for Scott and mini series for Spielberg are also in their calendar. So GLADIATOR is a milestone for the sword and sandal - peplum - genre. Because the last ones were the Italian - and some American - productions from the early sixties, and as far as I know, there were not since. It was a kind of films totally forgotten from the bulk of audiences; but not the die hard movie goers, of course. This movie is unique, awesome, outstanding and opened the way, a boulevard, to many others: TROY,300 being the most widely known. The new, young audiences then discovered what their elders loved when they - youngest - were not even born. Ridley Scott resurrected the sword and sandal film genre with this one. And many sequences - particularely the hand of Russel Crowe touching the wheat field, was taken in at least one hundred other films and even commercials. Scott came from commercials business, during the seventies. Maybe this explains that.","
            4/10
            "
"jiefengf","2 September 2020","A classic movie successfully portrays a set of intensive characters in a relatively simple plot. The macho and valiant hero Maximus played by Crowe a man worshiped by his people. The beautiful and resourceful Lucilla by Nielsen a loving mother and the true continuation of the spirit of her father. And the envious and serpentine Commodus by Phoenix. The delicious portrayal of these characters creates a classical but still rich dynamics that for me is the main dish of this movie.In addition to this classicality of the plot and the characters, I appreciate the slightly heavy stroke on Commodus. This leads us to explore the natural question of what this man of jealousy is thinking. It's a man who yearns for respect and love of his father and his sister, all of which the mighty general has taken away from him. He seeks no power or fortune, but the name, which the enslaved Maximus claims so easily. This extra colour on the character of Commodus is like the shadow of the painting. A minor change, a huge enhancement.The story is complete. As I am not very knowledgable about neither the history of Rome nor the book, for me, the plot is still able to create a noticeable and constant tension that keeps me intrigued till the end. The ending is actually a little surprising, as I expected a realistic ending of tragedy. This ending, while emotionally pleasing, is a bit cliche. But then, the revelation of such ending reminds me that the move is about a poetic story. I don't feel this clicheness deal much damage to my experience to it.The friends Maximus make when enslaved as gladiator are not completely great. I cannot make a clear point on it. But I feel some of the strokes on these characters are not aesthetic enough and their purpose seems too obvious. This breaks the fluency and the naturalness of the story development. These characters should not bear so much personal emotions with Maximus.All in all, a great entertainment. An epic with strong characters. A story simple and beautiful. Flaws are not unnoticeable, but forgivable.","
            8/10
            "
"Bob-45","26 June 2000","I wanted to like GLADIATOR, I really did.  My sister said it was a great movie, and I really wanted to please my sister.  But I can't, you see, because GLADIATOR is not a great movie.  In fact, GLADIATOR is not even a particularly good movie.GLADIATOR is ineptly directed by  Ridley Scott; no two ways about it.  What else can explain keeping scenes in which the otherwise competent Russell Crowe lets his Australian accent slip through?  What else Can explain allowing leading lady Connie Nielson sleepwalk through her performance for two thirds of the Movie?  What else can explain carefully crafting a subplot involving a German Shepherd dog, then abruptly dropping it?  The ineptitude goes on and on.  The lack of chemistry between Crowe and Nielson is bad enough without further undercutting it with obtrusive, inappropriate music in early key scenes.  High- and low-key cinematography is intermixed without any concern for dramatic appropriateness.  It is almost as though Scott said, `Cloudy day? No problem, the audience won't notice.'  And lets talk about this cinematography.  Many of the low-key interiors with Joaqin Phoenix and Connie Nielson are so poorly lit, you cannot see Phoenix's eyes!  Poor Phoenix, probably the least experienced of the leads, has the toughest role.  Despite what you may hear, Phoenix does pretty well, despite Scott's undercutting.  ACTION FANS BE WARNED. Scott shoots ALL the action scenes without benefit of long shot (for perspective) and with computer generated and slow-motion action.  Think widescreen movie being shown in television (3:4) format.  Expect to be more confused than entertained.There IS plenty to like in GLADIATOR.  The late Oliver Reed as the gladiator owner is magnificent.  Richard Harris is very good as Marcus Aurelius. Djimon Hounsu, Derek Jacobi, David Schofield, Sven Ole-Thorsen and, especially,  Spencer Treat Clark (Lucius) are all fine in supporting roles. Savor them if you must see GLADIATOR.","
            10/10
            "
"mpower-85907","26 May 2019","10/10 A General who became a slave a slave who became a gladiator a gladiator that won his freedom. Powerful performances matched with perfect directing. Ridley Scott's masterpiece, can't be missed.","
            10/10
            "
"gilgongo1980","23 January 2020","I saw the Extended Edition.
The story is OK and very similar to ""Braveheart"".
The plot had good fight scenes and was just OK.
But at 171 minutes, the film was too long.
I almost fell asleep several times.
I liked Braveheart a lot better.","
            10/10
            "
"paulclaassen","2 February 2021","'Gladiator' is a spectacle of note and a film everyone should see at least once. Jealousy, ambition, greed, betrayal, loyalty, and vengeance are all so well illustrated here. It is an excellent script and very well executed.Russell Crowe is good as Maximus, a man who lost everything in the blink of an eye. Joaquin Phoenix is fantastic as the antagonist, Commodus. Commodus is the epitome of a true villain. You will hate him. The film features all round good performances from a seasoned cast.Despite the film's long running time, it is never boring. From the impressive opening battle scene to the climatic finale, it is action and intrigue all the way. However, due to the film's theme, there's a lot of bloody and violent killings, hence the film can be grim and depressing at times.Ultimately, though, 'Gladiator' is a fantastic tale of vengeance. The photography is beautiful and the sweeping score is filled with so much emotion. Despite plenty of brutality, 'Gladiator' is still an absolutely beautiful film.","
            1/10
            "
"Prichards12345","3 April 2010","I have to admit I'm somewhat puzzled by the highly-marked reviews and Oscars dished out to this movie. I watched this on Blue-Ray for the first time yesterday, and my partner really enjoyed it - she'd give it two marks higher. Me, I found it occasionally good, overlong, treacle-paced, with a lot of one dimensional characters and stock situations. And a horrible, stupid ending.Gladiator follows the exploits of General Maximus (Russell Crowe), successful military commander, being betrayed by Commodus (Joaquin Pheonix), who usurps his Roman Emperor father Marcus Arelius (Richard Harris). Finding his family brutally murdered, Maximus is captured by slavers who sell him to a Gladiator school run by former Gladiator Proximo (Oliver Reed) And from here Maximus sees a chance to avenge the murder of his family.In truth the movie is rather far-fetched but with some stirring combat sequences. The opening battle in Germania is not particularly well-staged (Cavalry charge through a forest?) I have to admit I found the chief merit in the film to be the performances of some of the actors. Richard Harris and Oliver Reed are excellent, as is Joaquin Pheonix, who unfortunately appears to be acting in a different movie from everyone else. He gives a sensitive portrayal of a descent into madness (never once does he go over the top) but the film is really crying out for a black-hat villain, and is weakened overall by the character of Commodus. You feel the senate would usurp him easily, and the Roman political scenes are hopelessly inadequate in capturing the spirit of Rome.Russell Crowe is extremely dull and wooden in the part of Maximus, and I can only assume that Oscars are awarded largely on the strength of studio campaigns. Crowe himself has given much better performances. The music is also a very clichéd variation on Mars The Bringer Of War.So, if you don't expect too much you might like it. To me it's far from a great movie. Ridley Scott has made many better films.","
            10/10
            "
"ElMaruecan82","30 April 2017","In 2003, the American Film Institute presented the Top 100 Screen-Characters, fifty each in the hero and villain category, with the fiftieth spots belonging to the most recent characters: Alonzo Harris (Denzel Washington) from ""Training Day"" was the last bad guy and in the heroic department: General Maximum Decimus Meridius, Russel Crowe as the titular 'Gladiator'. His reputation outgrew ""Training Day"" and deservedly so, as the film not only resurrected the 'swords and sandals' genre but a new trend of spectacular entertainment that defined film-making of the new millennium.Like Jesus Christ in the Antiquity timing, there would be a before and an after ""Gladiator"" and like Caesar, one's got to give Ridley Scott the credit he deserves. He didn't use CGI for the sake of special effects but for storytelling, it was still the post-""Titanic"" era where CGI was used for the sinking, but the rest was made of flesh, props and bones, ""The Phantom Menace"" had CGI as vital as the actors, maybe more, but Scott used them to recreate the Coliseum, to make the cheerful crowds look real, to transport us into a universe that had deserted screens ever since the 60's: Antique Rome, as if its historical fall had spread to Hollywood. The use of CGI isn't perfect but it is the job of the story to distract your eyes and mind so that you won't try to spot the flaw, and speaking for myself, I was so enthralled by the story that I didn't even want to spot any flaw.Indeed, the real power of ""Gladiator"" is in the story, one of disconcerting simplicity, whose pitch could take indeed the time of an elevator ride but the treatment and the performances enrich it with a Shakespearian texture. You can say it's a story of an ambitious son who kills his father, Emperor Marcus Aurelius (Richard Harris) to prevent him from restoring the power to the people, but the performance of Joaquin Phoenix is of a dark, brooding and twisted man who can't stand the paternal rejection and surrenders to the reality of his own wickedness and commits the irreparable act. You can almost feel Commodus killing a part of himself with his father, the only shade of goodness left in his heart. If he can't rule because he's too amoral, so be it, and let's start a descent that will go as far as turning the victor of the Barbarians into a mortal enemy.Yes, I started with the villain, but it's the villain that gives its flavor to the film, and Commodus encompasses such a high degree of corruption that he inevitably highlights the straight morality of Maximus, his father's most faithful lieutenant, the son he wished he had. Oscar-winning Russell Crowe plays the general with enough depth and passion to be as believable as Mel Gibson when he played William Wallace (Gibson was the initial choice) but the real power of Crowe is to keep a low profile, never overplay the heroism figure, he's a man not guided by power or ambitions, freed from any corrupting torment, his only wish is to get back to his home near Trujillo. His moral 'cleanness' creates the perfect balance with a villain whose mind is clouded by hatred, Maximus seems ""one-dimensional"" because we relate to him as a good father and a good son while we're more captivated by the back-story of Commodus. The Emperor's last line ""your faults as a son are my failure as a father"" are the kind of lines Shakespeare might have been proud to write.There are elements of ""Julius Caesar"" and ""Spartacus"" but the resulting mix is unique and a standalone classic served by powerful performances, Connie Nielsen is the sister of Commodus and Maximus' previous mistress, and Oliver Reed makes his final performance as Proximo, the slave merchant and former gladiator who starts to respect Maximus as he realizes his value and encourages him to ""win the crowd"" as the only way to earn his freedom. Maximus couldn't care much about freedom, his only wish is to avenge his family and join them in the afterlife, a secret he shares with his fellow slave, a Numidian played by Djimon Hounsou. The films covers many layers from spectacular entertainment to its arousing story and while not being totally accurate, it is engaging in every department and captures the essence of movies as an art of storytelling and spectacle, using special effects, even to recreate a heart-pounding fight with a tiger, something meant not to be noticed.And all the special effects of the world wouldn't have a point if we didn't care for the characters in the first place.The film is known for having been severely bashed by Roger Ebert himself, I read his review and I got some of his points about the fuzzy and muddy look, and yes, there might have a few abuse of the bluish American light, but there's a scene that can summarize my feeling. When Maximus is encouraged by the crowd to kill one of the gladiator, he's popular already, he earns the respect of the crowd but when he spares the fighter, there's a hesitation, some of the audience boos but it then turns into cheers again as he's called ""Maximus the Merciful"".When you win the crowd, whatever you do will look good, I guess whatever Scott did could pass, his film, along with the Best Picture Oscar of the year, had won the crowd as well, and deserves a special nod as one of the most defining and influential movies of the 2000's. Or well, let's just say ""I was entertained"" to the point I didn't want to spot any visual flaw. That's how good it is.","
            10/10
            "
"prestocito","9 March 2021","I have been waiting for years to watch this movie. My dad never let me because it was rated r and I wasn't old enough. i finally turned 15 and he let me watch it. Very very good movie. If only my dad let me watch it unedited with all the violence it probably would be even better. I keep telling my dad I can handle the violence and I am not a scared little boy, and he edited out like all of the bloody fighting. And what is crazy is that we watched The Patriot (2000) and he edited like nothing. We saw almost everything from that movie. Ive heard that movie was more violent than this one. Whatever.
I still loved it even though almost all of the violence was cut out from my dad. The plot was really good and the quotes are really memorable. Can't wait till im older and I leave my dads house and watch this with all the violence. But till then i will have to say this was a great movie even though it would probably be better with the violence","
            5/10
            "
"oleh_k","20 February 2001","The glitter wears off much too soon. Impressive in the theater, lackluster upon second, home viewing - there are no undercurrents to justify rerun. I actually found bonus features of DVD more interesting than the movie itself, not that I would watch them more than once. ""Are you not entertained? Is this not why you are here?""","
            5/10
            "
"Bernie4444","29 November 2023","What do you do when everything that could be done in a gladiator movie has been done? And the script is right out of the old Charles Bronson revenge movies for having family unjustly dispatched by the evil authority. There can never be another, ""Ben-Hur"" (1959), a movie made in its time, for its time, and an untouchable classic.This gladiator movie is for today's audience and may someday become a classic. Instead of having a splashy image like John Wayne, Russell Crowe has to blend in with the movie and the story. He must be ruthless and compassionate almost at the same time.Of course, if you just concentrate on Russell Crowe, you will miss many other great actors, not the least of which is Derek Jacobi as Senator Gracchus. You can see him again as Brother Cadfael in ""A Morbid Taste for Bones"".What is this? The new Roman Emperor Commodus (Joaquin Phoenix). See Joaquin again as Johnny Cash in ""Walk the Line.""Although there is quite a substantial amount of displayed hemoglobin, this is not the main purpose of the movie. And I guarantee that you will be glued to the set without even realizing it.","
            8/10
            "
"briancham1994","8 August 2020","This film is the definition of epic. It follows the journey of one man and is quite tight with no detours or distractions. This journey is full of emotion, pain and action and the film portrays this all quite wonderfully.","
            5/10
            "
"Thanos_Alfie","14 March 2021","""Gladiator"" is an Action - Drama movie in which we watch a man seeks revenge from the Roman emperor who set the murder of his family and tried to kill him too. He has to find a way to approach the emperor and be ready to take his revenge.I liked this movie very much because it had an amazingly interesting plot that kept me in tense through its whole duration and the direction which was made by Ridley Scott was simply outstanding. The interpretation of Russell Crowe who played as Maximus was iconic and I believe that he did an excellent job. Some other interpretations that have to be mentioned were Joaquin Phoenix's who played as Commodus, Richard Harris' who played as Marcus Aurelius and Djimon Hounsou's who played as Juba. In conclusion, I have to say that ""Gladiator"" is an amazing movie and I highly recommend everyone to watch it because I am sure that you will be amazed by it.",NA
"DudeIA","1 November 2021","I love this movie. I've watched it at least 10 times and still get goosebumps and get emotional as a man. A must see for everyone once in a year. This movie should get 10x10.",NA
"gogoschka-1","27 March 2019","GLADIATOR is a masterpiece of polished pulp Cinema with all the right ingredients: visceral fights and battles; a beautiful, mysterious woman; a villain you love to hate and a hero with a code of honor (and arms like tree trunks); it has all the drama and heartbreaking betrayals and tragic deaths of a Telenovela and as much blood and testosterone as you'd find in a Rambo movie. It's simply glorious, spectacularly entertaining filmmaking - all delivered straight to the gut and without a shred of irony.And boy is this violent revenge tale and journey to ancient Rome beautiful to look at: every shot is framed like a painting; it's one of those gorgeous looking Ridley Scott films where every landscape becomes as much a protagonist of the film as the actors in it. As for those actors, they are never less than magnetic to watch, and especially Joaquin Phoenix and Russell Crowe stand out; they bring an intensity and all-in approach to their roles that garnered them both Oscar nominations (Crowe won his).I sometimes hear the argument by certain self-professed film critics that GLADIATOR is too pulpy to really be considered a good film. I couldn't agree less. This is one rousing adventure and one beautiful movie with a fantastic cast - and it knows exactly what it wants, and it achieves it to a degree of perfection. It's about as cinematic an experience as film can offer, and it's as watchable today as it was nearly 20 years ago.P.S. (for new IMDb users): In case you don't know whether to trust this review or not, because you have no idea what my tastes in film are, just click on my username - gogoschka-1 - and you'll see a list what my 50 favorite movies are.",NA
"mOVIemAN56","26 March 2005","(Possible Spoilers)Gladiator could be considered the first great movie of the new millennium. It has story, it has history, it has romance, and it has action. But above all else, it has action. Maximus (Russell Crowe) is the leader of Emperor Marcus Aurelius' (Richard Harris) legion in Germany. After a horrific battle to open the film, the Emperor is murdered by his power-hungry son, Commidus (Joaquin Phoenix) and Maximus is sentenced to die. After an amazing escape, Maximus returns home to find his family murdered and home destroyed. Next thing you know he's being sold as a slave to Proximo (Oliver Reed) a gladiator owner. The film is filled with amazing battle sequences held in the arena and a story of revenge that nearly matches Ben-Hur's (1959). Russell Crowe does an excellent job as the betrayed servant of Rome and the ability Joaquin Phoenix shows as a truly insane emperor is amazing. This film has some of the best acting I have ever seen. The film won (If memory serves me right) numerous awards and gratitude from critique's. The Colliseum is a tad to big compared to its actual size yet the director is still able to show how advance the Roman's were when it came to construction, battle tactics, and government. The look of Roman society is a bit off but it does not matter as that is not the focus of the film.Gladiator. Starring: Russell Crowe, Joaquin Phoenix, Connie Nielson, and Oliver Reed. 5 out of 5 Stars.",NA
