"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"diogolaforga","15 February 2021","Another Netflix show where dispite the dire and apocaliptical settings the characters find themselves in, they still retain awesome haircuts and great clothing! This aproach speaks volumes of the show already!
This serie is entertaining, it manages to create some tension and despite being cartoony, you can relate with the charaters tribulations. It has a fairly good cinematography and despite the budget, they have created some elements that work well. That said, if you´ve come because of the featuring monsters, this is for you. The rest is just kind of bad. For the plot and the story itself are nothing more than junior soap opera filled with clichés and basically more of the same. By now we have seen these kind of dilemas a million times over, and they make no effort to put a spin on this take. If you don´t mind the setting, like some monster flicks, you could do worse than this.","
            6/10
            "
"umairs-82992","17 December 2023","What a bunch of crap baseless story that completely ruined the hype of the Og concept. Almost all characters from S1 are gone. Main character gets less screen time. Monsters with unique abilities are turned into zombies with 0 creativity, some of them turned into cheap transformers. New characters with no background, no story. Focused on army who has no idea with that they are doing. I don't even know what was the concept for this story.Don't even dare to like any single character, he'll be dead in the next moment. So many cliffhangers. I bingewatched s1, and it gave me vibes like Alice in Borderland that raised my hype for s2 even more. But it was totally disappointing.","
            10/10
            "
"kdimitra","14 January 2021","OK, I am going to start by saying that I'm a huge horror fan so this series really caught my attention. From start to finish it was a Rollercoaster of creepiness, scares, emotions and awesome character development. Never got boring for even a second and the monsters are really cool and deep if you are paying good attention to the story. Most monsters in horror movies don't even make much sense but in this series it does make sense. Because I got pretty tired of horror movies with the classic its just a bunch of meaningless jumpscares and enemies that are just there to fill the plot. No more blubbering. Go watch this series right now and you won't regret it. Excited for season 2 and what is has to offer! (Also I had to give it 9/10, - 1 because of some fight scenes being a little rushed. But still, a series definitely worth watching!)","
            7/10
            "
"beargod-48706","3 January 2021","Someone wrote, don't give up after the first episode. I feel exactly the opposite, the first 3-4 episodes were excellent. After that it became more soap opera with every episode. Probably Koreans will say this is not that Korean, that it is a westernized version. I'm Hungarian so viewing this series it seemed very Asian to me. The interaction, the greetings, the politeness and manner, relationships between characters are very Asian. For example the relationship between the guy with the sword and the bass player girl (I'm sorry but the names were really difficult to me to know) is just a platonic love and then the guy dies. In a western film there would have been at least kissing but more likely sex. Or the long takes on the meaningful gazes of the characters.In the first couple episodes the monsters are excellent, but around the 7-8 th episode it dies down the story becomes more drama driven. The music was mixed, it tried to have classical and modern pieces alike. They seem to have bought the Warriors Imagine Dragons song (which I'm sure was pretty expensive) so they overplayed it.
Yeah I get it, the real monsters are the humans losing their humanity in this series, but that took away the horror part too fast.There are some illogical parts or plot holes like monsters don't die. But the first one (the women that wants to kill Hyun-Su) dies directly after being her faced kicked into pulp and after that several monsters are killed of.Overall a really good experience and it kept me watching but to be honest it was getting more predictable and flat nearing the end.","
            1/10
            "
"linaresxiolkys","21 December 2020","I loved everything after the first half of the first episode. The serie caught attention since the beginning with an amazing picture, actuations and a nice OST.All of the characters felt humand and had their own development, you get to know each of them and their back story.The only thing I disliked was the CGI but it's something you can give the blind eye because the series is really good. I really hope if there's a second season, they will make better this aspect. I can't wait to see how this story will continue.","
            10/10
            "
"oscosc-78586","23 October 2021","The show has a fast, intriguing and impressive opening that really hooks you.And don't get me wrong, the rest of the episodes are decent but they drift off. It never really regains the flair and interest it starts with.Absolutely worth watching, and it manages to stay watchable all the way through.Just don't expect it to keep up the pace.","
            4/10
            "
"riawhite-93414","21 December 2020","Absolutely fantastic, brilliant drama series. Looked forward to the release ever since the trailer came about. Binged watched in one day. It was so eye gripping and intense but field with the whole range of emotions. Brilliant actors, main actor did outstanding job also with his role in particular Cha Hyun Soo portrayed by Song Kang also the CGI was not bad, it was okay for what it was. Absolutely recommend this drama, and hope season 2 can be confirmed.","
            10/10
            "
"fmmni","22 February 2022","Hello, I will honestly say the series is beautiful and its story is very imaginary, it also contains bloody and weak fear, the characters for the first time I see them and they are beautiful and I rate the series 7 out of 10,, and also I liked the beginning and end song of the series.","
            1/10
            "
"samitolombardi","24 December 2020","Could have been good, only fails on:
Sickening stupid story
Nauseating dialog
Disgusting chracters
Repulsive actors
Otherwise is perfect.","
            6/10
            "
"osmanbeyxd","1 February 2021","I'm looking forward to the rest, it's a very nice series","
            2/10
            "
"wichtigesbuch","16 January 2021","4/10 for the horrible cgi monsters which brings the whole drama down, esp since the show is based on these monsters. Oh ya, the building is also a horrible cgi.it was made in 2020, and this is the cgi? ugh!
Hm what else? let's see, the plot is alright so far. I was scared a lot. It has a quite few heart stopping moments.
However, I'm already seeing some of the korean specific trope, namely, the mother whose daughter is outside and wants to open the gate. I just hated how the other characters didn't let her go the 2nd time. Like hey man, personal choice/decision, the mother has a functional mind; she can consent. She wants to go outside and die? Let her try and die. Stop keeping her and endanger the rest of group. Alright, the first time I understood why they couldn't open the door. Heck, even I wouldn't let her. I'd fight her tooth and nails and override her reckless decision to endanger not only herself, but others too. But bish when she did it again secretly and opened the freakin door, it's time to cut some losses and kick her out of the door. She wants to go that badly to save her daughter? LET. HER. The door was open and they held her back???( I could see that plotline a mile away because THIS is KDRAMA. This is train to busan all over again when the grandma opened the door. ) I can't believe they had literally noone to keep an eye on her after her 1st attempt. Who's stupid enough to let her off completely without 2nd thought? Oh another thing, the bish was not punished for her action. Instead, they had characters be like ""oh, no her daughter's dead."" Ya, well, what about the solider who died unnecessarily trying to save her? (ya, they don't talk about it.) Tbh, they should have the mother try to rescue her daughter to give her some closure. and wth was her daughter doing outside anyway with all those mosnters? how did she make it that far? makes no sense.
oh last thing, i hate seeing that actor in the wheelchair. he's everywhereeeeeeeee. i'm tired so seeing the same face again and again.","
            8/10
            "
"nilamobilegame","20 December 2020","Very entertaining, now I start reading the webtoon manga itself :)","
            8/10
            "
"keynevaeh","25 February 2022","Netflix please pick up or do another season of this show don't wait for ever to do it either like your company seems to do. This show has been in the top 10 I figured you would at least have good taste. This show is scary yet in depth with characters it's story line is interesting as well.","
            10/10
            "
"charles_pancamo","20 January 2021","Waste of precious lifetime. Worthless, meaningless, the lamest tv show project in a decade without any storyline, explanation and human common senses. The garbage","
            10/10
            "
"mungunbayarbatbayar","5 November 2021","It was hard to continue to watch till the end while plot's joints and man's operations are typically stupid.It looks many that reactions & acting s are too fake to the incidents.Graphic is good. Ost is good. But it's very unfortunate they made it as inadequate finally because of plot's arrangement, fake or overplayed actings & some unnecessary slow scenes.Plus, really didn't like main actress choice. It would be better if different actress are played. She shows some retarded acting like trynna being cool. She really doesn't fit in. Sorry.The only reason watched till the end is didn't want to make a deficient conclusion without watching.","
            7/10
            "
"luizmsx","10 January 2021","I indulged myself and watch the show to the end. To many characters, confused, poor screenplay, bad bad CGI, you cant make any bonds with the characters. Maybe for this new generation (millenniums) who love this kind of nonsense, it will make any sense at all... Don't even bother to watch!","
            7/10
            "
"Shevy-Chan","14 October 2021","This is one of those films that takes awhile to warm up.... but when it does, it's actually thoroughly entertaining.There were a few plot holes here and there, but it is easy to forgive those when compared to how RIVETING it was to experience such a bizarre post-apocalyptic world. Most of the time I was completely engrossed in the storytelling..... and though the ending threw me off a little.... I definitely do not regret watching it. I gave it 8/10 because it is one of the better horror/fantasy films that I have seen in awhile.","
            10/10
            "
"savovicsteva","23 February 2021","Not ussualy into korean tv series but it has diffrent horror/fantasy vibe, acting is on point, there are a variety of characters with diffrent stories so they probably need more time to develop, very interesting post apocalyptic series, it has zombiesh look but its much more then that","
            3/10
            "
"anthurianhtoo","20 December 2020","Just finished all the ep. I spent two nights for this and really love it. I like all the way they created the monsters and the cast especially the high school boy Hyun Soo.","
            7/10
            "
"erik_janse","30 December 2020","Well written believable characters that develop throughout the series, which is not to common in this genre. You actually care about these characters. Cgi is not the best since the budget of this series was not big, but it's good enough to generate suspense and 1000 times better than what I grew up with (tried rewatching some cgi dependant from my childhood, I remembered them as almost real but to my surprise with today's standards they are horrible, my video games look better).I would rate this series 8.5/10 (but I'll put 10 here to balance some of the very bad reviews that does not make this series justice)","
            1/10
            "
"xuankhanh-47241","29 June 2021","Atmosphere of the series is one of a kind in comparison with many horror series that I have seen before. It's giving the audience entire. At the beginning, the series has really good pace in building the environment. It shows the empathy between humans are significantly important in this world. However the appearance of the monster is reduced, the series introduces new enemies. It throw off the balance of the movie and the dialogue are made unnaturally.","
            5/10
            "
"ukgekko","31 January 2021","OK. At times the plot, actions and motivation of the characters are incomprehensible but it does eventually manage to develop a theme everyone an understand.The Monsters, although they play less and less of a role are outstandingly doneJust watch and enjoy it. Its not a western show and that's what makes it different and fresh","
            1/10
            "
"thegermanhermit","3 January 2021","This show is utterly fantastic. The evolution of the characters over the course of 10 episodes is done subtly but in a manner you grasp by the time you're done. This series is so much more than what you would expect and puts other shows of the same genre to shame. You'll run the full gambit of emotions and be left wanting more. 10 out of 10 and truly hoping for a season 2.","
            8/10
            "
"divemabini","17 August 2023","Ridiculous and cartoony.What started out as an interesting premise, devolves into a complete morass of characters acting like idiots and buffoons. I know shows love to have survivors that you'll hate, but the ones in this show are so unbelievable and annoying that they detract from the entire plot. More unbelievable is the behavior of the other survivors who tolerate and excuse their poor behavior, even when facing life and death situations. I mean come one! The weedwhacker scene where around 8 or so ARMED survivors just stand there and watch another guy die, simply for dramatic effect?And the gutless morons who turn ""brave"" instantly for no reason.And Korea's obsession with school bullies and how they have to work it into EVERY freaking show they make. Completely and totally unnecessary.The characters in this show had about 10,000 different ways they could have improved the eventual outcome. But, the writers choose the most implausible and ridiculous way forward during every confrontation. Leaving the viewer not caring a damn bit about any of them, as their actions are truly mind-boggling.Could have been so much better. But falls victim to attempts as being artsy. Which fail miserably. Yet, somehow it gets a second season. Scratches head and face palms Netflix.","
            1/10
            "
"truerock2","20 March 2021","I settle back to watch a Korean webtoon based apocalyptic horror TV series (released on Netflix on December 18, 2020) and confusedly hear the lead in score of ""Dies irae"" (which is something like a 17th century Latin based Requiem Mass). Not a Korean score - oh wait... it is... arranged by Cho Yoon Jung? So, this is why I watch foreign films. It broadens my perspective.I have low expectations in regard to this particular genre - but, I am pleasantly surprised, entertained and impressed.There is some very good acting in some well written and directed roles. For example, Lee Do-hyun as Lee Eun-hyuk the accepted leader of a building's survivors.
Another example, Lee Si-young as Seo Yi-kyung, a former firefighter.
I could list a dozen more.A problem are the character roles thrown in for comedic relief which are horribly conceived and delivered. If those roles had been rewritten as dramatic roles the series would have been better. The child roles were atrocious. For some reason the children typically shouted their dialogue.I think I am not familiar with Korean culture and perhaps I do not understand the acting. For example, when the characters would do a hysterical sequence it always came across as whiny-screaming (I listened with Korean audio and English subtitles). Perhaps that is how individuals act hysterically in Korea? Maybe I should listen to the English actors dub and see if that comes across better for an American?Regardless, the series is surprisingly entertaining and I think individuals who enjoy this genre will enjoy Sweet Home.","
            10/10
            "
"moranj-85620","21 February 2021","Horrendous scrip drags sometimes boring what a waste of talent","
            9/10
            "
"dickassman","4 January 2021","CGI is garbage, story is all over the place, choppy editing and the characters are either annoying or moronic. How this series is getting more than a 5 rating is beyond me","
            7/10
            "
"kilbilted","20 December 2020","I heard that this is one of the biggest Netflix blockbuster this year with $2.4M each episode so i thought it's gonna be some big thing, but turn out a mess.
Bad CGI, bad acting, bad soundtrack, the monsters look cheap and fake, it would make you laugh more than scare, and there is no depth in the content. It would be ok if this was just a random trash movie,... I am not expecting to see this from a big hyped project.","
            8/10
            "
"plentyofkissing","4 October 2021","I thought it was a bit silly at first and njoabke, but wasn't sure I would make it past E1 but the creatures or monsters or zombies, you chose, were shocking and scary enough with intense moments that I just couldn't stop watching..mind you I am on E2..but I find more things to like about it as it goes on.","
            8/10
            "
"fat3773","14 May 2021","Too many gimmicks. Movie is not serious. See zombie still can joke around. Waste time.","
            5/10
            "
"lucifuge2001","25 March 2021","Good story, characters well built, actors with great performance, interesting subplots. Only thing left to say is that last episode was really fast but finish all the loose ends.","
            5/10
            "
"pamelatak","8 January 2021","I can believe I am really really liking this show. It is overdone in a good way. Not too much, just right. I really like what they're doing. A real comment on modern Korean society- people being left behind because they don't happen to match up to some spectacular expectations. Here we have a group of failures and real bad people....battling their monsters.","
            10/10
            "
"roels50","4 June 2021","The visuals of this movie are fantastic and the story is alright as well. However, there is so much drama, I almost laughed one time because of it. It feels like 60% to 70% of the time people are mourning and/or crying and it just takes a way the horror feel you want to have. I do think that the idea of making a horror more emotional is good concept in itself, but this is way way way too much. I had a hard time finishing the series because of it, but the fact that it still made me want to finish reflects in my 7/10 rating.","
            10/10
            "
"ericwaldau-94911","31 December 2020","It's real good. If it was an anime it would've gotten an 8.5 rating. Everything about it screams anime, even the way the characters look, it's a solid story line, with great SFX. Give it a chance it may just grow on you.","
            10/10
            "
"thomasafik","3 January 2021","Extraordinary! you must watch this! but I remind you, the ending is very hanging. But it's okay, Netflix has confirmed it will produce season 2 and I think it will be fantastic","
            9/10
            "
"Rena24","23 February 2021","I've tried very hard to like this series telling myself that the next episode will be better. However, I am just disappointed !. There's no character development and emotional connection to the characters and within the characters involved. Bland ...Just Bland!!. I hope the next season will get better 'fingers crossed'","
            4/10
            "
"simbiat","19 December 2023","I liked season 1 of the show. It was not perfect, but it was good. Season 2 - not so much.Though technically season 1 was not a thriller, it got very close to the genre on multiple occasions. The small location of the show kind of forced that. It forced neighbors into insane situation, where all hell breaks loose. Everything felt ""personal"". The situation was also nicely playing into characters' fears besides the obvious fear of the unique monsters.The ""team"" getting outside of the building made sense. This was actually driven by the plot and was totally fine, and I was excited to know what will happen to them. But instead of hell breaking even more loose, it was season 2, that broke lose.I do not think the issue is with the change of location, especially since at some point we get ""The Stadium"" which aims to replace an apartment complex from 1st season. I think the issue is with how ""mundane"" the monsters have become, and how there is no fear, no feeling of risk in \[almost\] everything shown in season 2.We no have lots of people, with lots of them having little to no effect on the plot and sometimes even no backstory. There are so many useless characters here, that this was the very first time for me, when I was unable to differentiate among quite a few of them, especially those in the military.Speaking of military: they are the main reason there is no feeling of risk. Even in the lore of the show in general it looks like ""whatever happens - Crow Platoon will handle it"". They are portrayed as the ultimate solution for everything. With almost no flow. ""Almost"", because their leader is often framed as if a villain for no real reason.The show also had a huge time-skip, that left a lot of things to viewers' guessing. And while time-skip itself is not a sin, the fact that familiar characters' actions now make little to no sense - is.You know what else does not make sense? The doctor. He is supposed to be smart, but he have not shown a single speck of intelligence, behaving like a total moron most of the time. I guess we need to think he is smart because he shows attitude to everyone, and talks to monsters (kind of).Speaking of monsters - they are no completely generic. Gone are the unique designs of monsters based on people's fears and emotions. All hail generic zombies. Really, most of the monsters you will see here are just regular zombies, but they look a bit more alive, I guess. They have no personality, which was the selling point of the 1st season.I don't know if original webtoon has the same problem - maybe it does. Or maybe it, at least, does not do this weird time-skip and handles things better and somehow makes everything make more sense. But as a TV show - watch just the 1st season and leave it at the cliffhanger. Do not waste your time on season 2.","
            7/10
            "
"xenomi-29826","28 May 2021","I really hope there will be season 2...
After the last episode, there are so many ways to continue the series :)","
            9/10
            "
"ericaortaleza","22 May 2022","Song Kang is a breakout star! Ive always been a fan of his work (and his body) ~ kidding. He is so lean and mean that everything he does is just a breath of fresh air!","
            10/10
            "
"syzmiyazu","20 December 2020","It's just purely AMAZING!!!
truly all-star A-class casts!! Loved how each character really shines and really well depicted. The nuance of emotions is so well done.amazing CG!!!! The monsters are very carefully depicted and I can see how much they invested in this! AMAZING!!!!!I love the story itself, which is prob the best part! It doesn't exactly follow the webtoon, but I love how it keeps the core and tells the story in a more cinematic way. I particularly love the part about how you fight against your desire / us and them.Really look forward to season 2! (Hope there is one!)","
            2/10
            "
"daniellavdh","3 December 2023","Really enjoyed this drama both season 1 and 2.Season 2 really kept you on the edge of your seat towards the end. I liked that we got to see more of the other characters and what their stories were.Loved that in this season they also uped the thriller/horror parts it's what kept you wanting to see what happened next.The fact that ji-su also died so early on was a buzz kill as I really liked her character so think it was silly to kill her off, although she killed it in the few minutes we did see her.Yi kyung was also brilliant! But again wished we saw more of her also. Also more of her action scenes could've been great too.I personally think Sangwook also needed more scenes because it would've been more interesting to see him switch between the two personas but sadly we didn't.Eun yoo, felt like the whole of season two was about her and honestly it almost got boring , she was extremely reckless and immature and it always cost others and made the story seem like it was dragging.Lastly Cha Hyun Soo (Song Kang) as one of the male leads why did we only see him for 4 episodes? And only like 10 mins in those 4 episodes?! It was really disappointing we saw so little of him because we didn't really see where his story goes or could go. Hopefully in season 3 we see more of him.In conclusion it was a good season would definitely recommend watching but wish we saw more of the ENTIRE main cast members that survived.Excited for season 3 because Eun Hyuk makes a comeback too!!","
            9/10
            "
"jpb_designmerge","19 February 2021","I know monsters are not real, but thats not what i mean when i said UNREALISTIC, unrealistic is for those characters who suddenly have sympathy for something (monster) for no reason or sympathy for someone who they did spent time with. the acting of some that is unbelievably calm in a situation of horror. its the acting of some rude characters who doesn't really justify in this kind of situation. i didn't give up watching from ep1 to end. but it didn't gave me excitement, i felt more of angry for stupidity of some characters.","
            10/10
            "
"toressontobias","23 December 2020","This is really worth a watch, first episode was a little slow but holy crap after the first it really took off. So honestly just endure that first episode and The rest will just fly by.","
            3/10
            "
"seanhancock-96482","28 November 2021","Me and my partner had been watching another excellent Korean Series Kingdom which also hangs in the balance of being renewed by Netflix and transitioning to this was a bit jarring at first. The characters were cartoony, the music at times (certainly in the first few episodes) seemed a little ill judged. As the season progresses however and certainly after epsiode 3 we started to become hooked and by the end we had a very much fully fledged set of dynamic characters. The slightly naff K-pop (Sorry if you're a fan) had started to be toned down (by episode 3) and the ending to the series felt like you'd be taken on a real emotional ride with the comic book, almost Scott Pilgrim esque feel, had been completely eradicated. Funny, clever and some solid acting, I urge you to stick with it and you will be rewarded. Let's hope Netflix do the sensible thing and bring it back for more.","
            10/10
            "
"asjasalihbegovic","29 January 2021","Perfectly portraits the today's society.Very interesting. I'm watching it again for sure.
Might not be for everyone.
The story line isn't in chronological order so you have to think for yourself I really like that but not everyone thinks the same","
            6/10
            "
"tevernaugh-76446","20 January 2022","Everything about this is awful. The graphics, the storyline, the terrible acting.....don't waste your time. I really hope they make a second season. A couple of the better actors definitely had their potential wasted on this.","
            3/10
            "
"alashakhan","20 January 2023","I give Sweet Home a 9/10. It's definitely worth watching for fans of the horror genre. The main character is both overpowered and has inner problems he needs to deal with to hold the power, which makes for an exciting and dynamic story. The monsters, which have a Resident Evil-style aesthetic, are unique and intriguing. They aren't good or bad, just people, as they should be. While I did start to feel a bit drowsy near the end of the first season, the ending was enough to wake me up. However, the ending was a bit of a letdown, but it sets up an intriguing premise for a potential continuation of the story.","
            6/10
            "
"casey8818","30 December 2020","Okay, this is the Deal, if you have watched Train to Busan, that zombie movie...well this one makes that Train ride, look like Cinderella. The story is intense, the pace like a rollercoaster ride in hell, the blood and gore by the buckets, the photography equals anything Hollywood has shown, even better, the fx is so good. Yes I'm gushing shamefully, but let me tell you, you are in the right place if you like thrillers, edge of your seat movies, you feel like pissing stuff. Not going to ruin your fun, no Spoiler. Go check this out. thank me later...lol","
            9/10
            "
"chadzkie","19 December 2020","I watched episode 1 and can't even finish the episode 2.. it has a lot of potential but wasted.. poor direction and execution of the story..","
            1/10
            "
"Tralalalilili","7 May 2021","Watched it over 2 times already! Can't wait for the next season!!The ending is a bit different than the webtoon so I hope there will be season 2!","
            10/10
            "
"axm-29570","5 January 2022","Was there only enough money in budget for Warrior by Imagine Dragons to be played every fight scene? Fun fight sequences but very poor character development.","
            5/10
            "
"gayatriganesh-61216","13 January 2023","This show had a good start but quickly loses my interest as they omit the important details we see in the webtoon and the characters are not as similar to as the webtoon ones. I know it's just an adaptation but when you are adapting such a masterpiece by carnby kim and miss such details it's a failure of an adaptation. The details in the webtoon is interlinked to the prequel, shotgun boy, and it really brings out the essence of the story but here we saw blunders in the first episode itself, the most obvious thing was the disturbingly deppresing behaviour of the MC that was not shown properly second adding new characters? Woah buddy sorry but that's a hard pass. Only giving this series a 3 stars because of the fact that it gave such a beautiful webtoon a chance to popularity.","
            8/10
            "
"nashks92","4 January 2021","Starts off well, and falls apart very quickly. The beginning was very well paced and even the CGI was pretty good. Then after a couple promising episodes in the show stops making sense and becomes a string of random plot lines and awkward emotional scenes where characters just stare at each other and cry, most of the time for no reason other than to kill time (this could have been 4 or 5 episodes instead, with fewer characters).
Eventually character development and motivations just fall apart and it becomes a mystery why anything happens or any character does anything.
Also a lot of seemingly important things happen that are never addressed again.","
            2/10
            "
"kayleighlekahena","21 January 2021","I had the series in my to watch list for a while, but I honestly didn't feel like watching something meh. When I saw the most recent reviews and their positive reaction, I decide to give it a chance. Started it with low expectations, but was completely drawn in after the first episode. I couldn't stop watching and watched the entire season in two days. I am still mind blown, hence writing my first review. It was so fun to watch, the story was an original twist on a doomsday scenario and I caught myself getting attached to characters that I usually don't care about. And I love that they didn't feel compelled to keep all the main characters alive. The backstory might be a little hard to swallow if you are not used to watching asian movies/series, however for me it did not take away from the main story too much. There were a few flaws here and there, but it actually gave the series character.
I absolutely hope season 2 will come and I also hope it will be as good.","
            1/10
            "
"fat3773","2 July 2021","Thats right, the only enjoyable way to watch this is, by keep endlessly pressing the forward button towards the key points in the movie.","
            8/10
            "
"waliidooo","29 December 2020","Great acting, awesome storyline, amazing cinematography and of course genius directing!!
Addictive series !! Must recommended for pple who love the adventure genre !!","
            9/10
            "
"shreyas-yakhob","24 December 2020","I've read the webtoon this was based on, and it was amazing. However, they've changed certain elements of the original story. Some of the characters are different - either different gender, different personality, different back story, different relationships, new characters and missing characters, to name a few.The show also deviates from the original story line despite the crux of it being the same. Now, this is an issue because some of the crucial parts of the original webtoon which makes us, as viewers, understand each character's motives and choices are non-existent in the show. The little backstory that they give us just feels like filler content without actual consequence. My opinion of the show when compared to the original webtoon, is that it is disappointing.However, let's judge this as a show of its own:The visuals look great but also terrible. The art feels like they have a good VFX team behind it, but the direction of the scenes with heavy use of the CGI just feels so low-budget. It kills the pseudo realism that the show could have portrayed.The soundtrack is fine, but the songs that they play during some of the action sequences feel so out of place. It does not fit the vibe of the show or the premise that has been set. The music feels like an attempt at overcompensating for the show's inadequacies elsewhere.The script is all over the place with terrible pacing, and if you have not read the webtoon before, you're left confused and hanging at certain times. It's not coherent. The characters are unexpectedly helpless in a situation where they could actually do something, and are sometimes the opposite. Without spoiling much, you'll find yourself at times pulling at your hair wondering why these characters made such absurd choices. Some choices just make no sense other than, it was the ""edgier"" choice. You don't even root for or think of the primary protagonist as the protagonist of the show.The only good thing this show has going for it is how well the acting is. I can't say much else about this. The show just feels like it had a lot of potential but fell below that quite hard.As a standalone show, I would give it a 6, but as a show based on the original webtoon, it's probably a 3 or a 4 for me.In conclusion, due to the show's terrible pacing and storytelling, it feels like a tribute or a homage to the original webtoon. However, as a fan, I am terribly disappointed in how they've butchered something so amazing.
TL;DR Incoherent plot, terrible pacing, poor direction of the visuals.","
            10/10
            "
"isaiavlad","1 August 2021","The first episode is a masterpiece and I was positively impressed by the camera angles they used to film the series, they made everything more intriguing. The character introductions, their interactions with one another seem somewhat out of this world but realistic nevertheless.Reading the reviews I see both the ones praising it and the ones trashing it have 50-70% helpfulness and to be honest it's well deserved: what I disliked was the show turning more ""basic"" as it went one and monsters becoming less and less common. It still managed to stay a solid good show until the end but the drop in quality is noticeable especially between the 1st and the rest of the episodes. They need to learn from The Walking Dead and not repeat their mistakes.The CGI is painfully obvious and some of the scenes may disturb the immersion, they really need to bump up the budget for the 2nd season. I also think that Warriors by Imagine Dragons shouldn't have been in this series, it didn't truly fit any scenes in which it was used and made me cringe a little, an original soundtrack would've been much better.I'm torn between giving a 7 or an 8 but since I feel like I have withdrawal symptoms and it has me longing for a second season I'll give it an 8.","
            10/10
            "
"crocodilemanner","20 December 2020","-bad cgi and animation
-some characters not like the original counterparts and they changed it so it's not likeable as original
-pacing suxgood stuff
-main character potrayed lthe same way","
            10/10
            "
"dididesi","20 December 2020","I read the Webtoon, and it was so tense and good, but the series isn't as good as the Webtoon. So disappointed 🙁","
            1/10
            "
"unclehud","27 December 2020","Inventive twists every time you turn around! Dialogue (dubbed) is a little strained, but, hey, it's Korean. Lots of blood and gore, and they are reincarnating monsters instead of zombies. A few characters transition back and forth, making one constantly guess about loyalties and potential betrayals.Currently finished episode three and eager for more.","
            8/10
            "
"dermotprendergast","8 January 2021","Well worth a watch. Can be very violent and graphic at time but very enjoyable. Hoping for a season 2 🇮🇪","
            3/10
            "
"d_dhawan2000","10 January 2021","Don't know how people can give negative comments on this...Just ignore those low lives and watch it.","
            10/10
            "
"cy-fi-29098","25 October 2022","Found this while looking through Netflix and I absolutely loved it!!!While some of the effects are rudimentary, they do not take away from the field of the movie. The cast and characters are well developed and set up. Story is interesting, you find yourself identifying and relating to the different characters.This also makes a lot of very good points about how a Korean society would have difficulty facing such a world ending situation. Where I am from we are accustomed to access to guns and other weapons - but how do you survive when citizens do not have access to such things and a single sword is the strongest weapon your group has for survival.","
            8/10
            "
"ZombieGirlORV","2 January 2021","An entertainment masterpiece. From the acting, to the special effects. Don't miss this amazing show. It's a gem.","
            10/10
            "
"bwc-maneke","26 February 2021","Im sure it looses something in translation, but the acting in this is horrible.","
            7/10
            "
"strassermarlies","29 December 2020","I wonder if the people who rated this poorly gave up too early. I was one of them, I gave it 5 stars and moved on. But something about it was intriguing, so I came back. Ep 1 was promising, then it went downhill, I dropped it after Ep 3, but when I came back and I didn't regret it. I'm now rating it with a solid 8. The characters were annoying, yes, but they grew on me. Many dialogues and reactions seemed rather stupid, but they leaded to some great scenes. This series has a nice atmosphere, beautiful actors with lots of charisma. I liked the soundtrack and the CGI (yes, I do!). My biggest issue was the storytelling. They told too many stories at the same time. You want to know what happens to a certain character, but you have to wait, because other stories get in the way. I would have preferred it, if they finished one story arc and then moved on. I wasn't bothered by this kind of storytelling that much later on, when the series progressed. Most likely because the characters grew on me, and I was equally invested in everyone of them. To make it short: interesting survival/zombie/monster plot with annoying characters who became less annoying the more you know about them, decent CGI, decent music, some very good coloring and atmosphere. Some very good directing, some very bad directing and yeah ... Could have been better, but they did a good job most of the time. Some scenes were really bad, some were brilliant. Sometimes the action was incredible, sometimes it looked cheap or they just skipped a scene so you didn't even know what happened. It is, what it is. And it was a nice watch and an emotional ride.","
            6/10
            "
"kaldtstal","21 December 2020","Story and script is boring. And wow!! Too much CGI super zombie with super powers going on. Characters are all boring","
            6/10
            "
"ajay-67099","25 December 2020","It's really good and the background score made it even more interesting","
            7/10
            "
"loverytropes","10 July 2022","Mmmh.. I had doubts about the series at first, because I was very confused with Song Kang's character. But as it progresses I became more interested, then I started understanding the whole monsters outside the building thing. Great acting from the cast but Song Kang takes the cherry on top of the cake: HE'S SO GOOD. He portrayed the character really well. Do-hyun was also amazing. Pretty nice so far, and would be better if there is season 2. Hopefully there is, because it ended in a slight mediocre fashion, but still not mediocre enough to drag the series down. Congrats to the Sweet Home team for their success!","
            10/10
            "
"bselva-29244","28 August 2021","This is not only thriller. Thriller+Emotion+twist=Sweet Home.","
            10/10
            "
"gerardchalaux","28 December 2020","It's well worth watching, it's a good show, as expected from korean horror cinematography the characters are charismatic and the show is exciting and addictive, and full of emotion, but don't expect the storyline to make much sense. It's the kind of show you'll shout to the screen expecting characters to be smarter; but they won't.I hope there's gonna be a second season, there's still many questions with no answer, but for the looks of it this may be it; and that's fine.","
            10/10
            "
"lawesy-83036","15 August 2021","Got something a about it. Shame the budget, is around 10p. Annoying characters, weird decisions. Nothing really makes any sense. But for some reason I kept watching. I guess hoping it would get better.","
            9/10
            "
