"Usernames","Reviewer_Date","Reviewer_Content","Rating"
"JamesHitchcock","4 February 2004","I am, I admit, an unlikely convert to the religion of Tolkienism. I  have never read the books, having, I thought, been put off them for  life by the sort of obsessive freaks who read them when I was at  school. (One classmate, then aged about sixteen, told me with great  pride that he had read the whole of 'The Lord of the Rings' at least  fifty times). I also have never been a great admirer of the 'sword and  sorcery' school of fantasy writing or film-making; indeed, some of this  genre (mostly those starring the current governor of California) struck  me as being among the worst films ever made.  I was, however, persuaded to see the first in the trilogy, 'The  Fellowship of the Ring', by its overwhelmingly positive reception from  the critics, and was quickly won over by the scope of Peter Jackson's  vision. I had been expecting some twee tale of elves, gnomes and  fairies; what I experienced was a genuine epic (in the true sense of  that overused word). Ever since December 2001, I have been waiting for  parts two and three of the trilogy to be released. Neither has  disappointed me.  The story of 'The Lord of the Rings' is too complex to be told in a  review such as this. Suffice it to say that it revolves around a magic  ring which will give its possessor immense power. The power-hungry Dark  Lord Sauron (a figure who is never actually seen on screen) desires to  obtain the ring in order to dominate Middle Earth. His enemies, led by  the wizard Gandalf, are seeking to destroy the ring, which can only be  used for evil purposes, not for good. At the beginning of the final  part of the trilogy, Sauron's forces are massing for an attack on the  kingdom of Gondor.  The film relates the story of the conflict which follows, and this  leads to some of the most spectacular battle sequences I have seen,  even more impressive than those in 'The Two Towers'. Inevitably, the  film makes much use of computer-generated effects, but unlike many  films dominated by special effects, plot and character are not  neglected. The acting is uniformly good, and in some cases outstanding.  Special mentions must also go to the camera-work, which made the best  possible use of the magnificent New Zealand scenery, and to Howard  Shore's memorable musical score.  So, looking forward to the Oscar ceremony, I have no doubt that this  should be the best film and that Peter Jackson, who has amply fulfilled  the promise shown in the excellent 'Heavenly Creatures', should be best  director. Best Actor? I would find it difficult to decide between the  competing claims of Sir Ian McKellen, who brings wisdom, kindliness and  the required touch of steel to his portrait of Gandalf, and of Elijah  Wood, who plays the brave and resourceful hobbit Frodo to whom falls  the dangerous task of ensuring the ring's destruction. Best Supporting  Actor? My own nomination would be for Sean Astin, as Frodo's loyal  companion Sam, but several others might have claims, notably Viggo  Mortensen or Bernard Hill.  Is this the best movie ever made, as some of its admirers have claimed?  Possibly not- that is, after all, a very large claim to make. I have no  doubt, however, that the trilogy as a whole is the first great  cinematic masterpiece of the twenty-first century. It has certainly  inspired me to start reading Tolkien's original novels. 10/10.","
            10/10
            "
"Sleepin_Dragon","30 September 2023","Frodo and Sam continue their desperate journey to destroy the ring, Gollum has his eyes very much on the prize, knowing they cannot possibly get past Sauron's army, Aragorn creates a diversion.Surely this is a contender for the greatest film of all time, I can think of nothing negative to say, it's everything you want in a movie and more. Action packed, intriguing, funny and several scenes that will pull a few years from your eyes.The greatest battle scenes of all time, they are as relentless as they are breathtaking, if you like action, this is the film for you.There isn't a single lull, at no point does it ever dip, it doesn't matter which character the focus is on, it captivates, that opening sequence with Gollum was off the scale, as was the final, epic battle.I will only watch the extended version, as I find Christopher Lee's absence in the theatrical cut unforgivable, I know it's about four hours long, but that doesn't matter, you lose all sense of time in the wonder and brilliance.McKellen, Mortensen, Wood, everyone associated, incredible.This film truly is one of the best ever made.10/10.","
            10/10
            "
"Leofwine_draca","19 August 2016","Finally, the last movie in the series. Finally, Peter Jackson makes his intentions clear. Now we realise that the first two movies in this series were just the build up to this epic of a film. A masterful masterpiece, a flawless work of cinema whose only fault is that it seems too short. I don't have much to say about this; I don't want to spoil anything. But this is the big one. It completely blows the other two great movies out of the water. Suddenly, everything is more adult, more dramatic, and ten times the emotion. You could call it an emotional roller-coaster ride; certainly Jackson touches the nerves and heart-strings on more than one occasion.The centrepiece of the film is the battle for Minas Tirith, a huge war scene which features amazing special effects unlike anything ever seen before. An army of 300,000 riders on the heroes who defend their city with courage and spirit. Dragons fly down from the sky, huge boulders are tossed back and forth, and an army of trolls and oliphants are sent in to obliterate the heroes. Everything is dark and gruesome; Jackson reveals his origins by including many graphic and gruesome deaths which somehow make the 12A certificate a bit of a joke. Men are decapitated, crushed, impaled, and burnt. Heads fly over city walls and the viewer just sits and gapes at the magnificence of it all.The casting is excellent. Ian McKellen and Viggo Mortensen come into their own. Billy Boyd is given serious stuff to deal with now, not just comic relief: his singing over the death of the soldiers is extremely moving and a stand against all generals who sit back and send their men to certain death. Miranda Otto comes into her own. The new character of Denethor is great, just as in the book. Legolas and Gimli are still there, although on the sidelines as always. But the real emotion comes from Elijah Wood and Sean Astin: this pair are brilliant, and their final journey to Mount Doom will bring tears to anybody's eyes through the heartache involved. Gollum is a force to be reckoned with this time and cannot be forgotten.After the slow build-up of the initial hour, things explode in cinematic heaven. The battles are amazing, topped by the arrival of the ghost army, sheer brilliance. Shelob is a wonderful special effect and extremely frightening. There is so much to love and thankfully the powerhouse ending doesn't disappoint. The only problem with this film is that it properly ends about 30 minutes before the credits, and Jackson fills the final 30 minutes with endless mawkish sentimentality which becomes truly sickening. Sadly, it doesn't spoil what's come before; I just tune out at this part.","
            10/10
            "
"mstomaso","30 November 2007","Just as Peter Jackson felt that LOTR had to be made as one large, three-part, cinematic piece, I decided to write my IMDb review of all three movies as a single, multi-part essay. Click on my screen-name and hit ""Chronological"" to view my reviews of the Fellowship and Two Towers. I make no guarantees about the quality and consistence of my review, but I do guarantee that these three films offer very high and very consistent quality from beginning to end. The acting, cinematography, art, and direction simply can not be beat.Which of the three movies is my favorite varies with my mood  and the same holds true for Tolkien's books. When I am immersed in the story, ROTK is my favorite. When I simply want to have fun with the whole experience, I love Fellowship. And when I want something intense, evocative and thoughtful, I go for the Two Towers.Frodo, Sam and Golem are on their way to Mount Doom and their bodies, nerves, and relationships have borne the greatest burden on middle earth. The rest of the fellowship is rallying to the defense of Minas Tirith, and preparing for even more deadly battles to come.The heroism and romance are incredibly moving - when was the last time you saw an entire audience leaving a theater after a fantasy movie rubbing their eyes? The sets are breathtaking - even moreso than in the previous two films.The casting and acting are superb.The film delivers at every level and is the jewel in the trilogy's well-earned crown.Return of the King offers a resolution of all of the major story arcs in LOTR. As with the classic Tolkien trilogy, however, you may be able to predict some of what will occur, but never all of it and you'll never guess how you will get there. The same fatalistic and paradoxically unpredictable feeling of Tolkien's grand plots is present throughout ROTK especially. The major theme in ROTK, however, is the varied ways and means of heroism  both intentional and unintended, and Tolkien's examination of sacrifice and heroism is as inspiring as it is subtle. Amazingly, it all comes through in the films.Even more than the previous two films, Jackson and his writers took liberties with the story-line. Like the others, however, this serves the film better than simple adaptation from one medium to another. By reordering some of the chronology and adding scenes and plot devices which are consistent with Tolkien's world and characterizations, the film-makers actually do a better job of preserving the concepts and themes of the story than they could have with a pure adaptation. The lengthy epilogue in Tolkien's book is greatly reduced, reordered, and somewhat changed in order to work in the film. Some parts actually appear very early in ROTK. And some aspects of Tolkien's epilogue are disclosed in the Two Towers, though not directly depicted. But all of the really important components of the epilogue are, at least strongly implied if not well illustrated in ROTK.","
            9/10
            "
"Chris_Docker","17 December 2003","Feeling weary and battle-worn, I have just staggered out of the cinema after three and a half hours of special effects creatures fighting other special effects creatures. I had taken refreshments but barely touched them - probably because the film I had watched is one of the most mesmerising, evocative, inspiring, and awesome I have witnessed of any big adventure epic. Not to mention superb ensemble acting, moods that shift effortlessly between mediaeval battles of colossal proportions and convincing bloodshed, beauty and wonderment, fantastic natural and artificial landscapes and cityscapes, touches of humour, well-paced dramatic tension, and human bonding that is moving enough to just let you dry your eyes as the unassuming credits flash by.Return of the King is the greatest of the Tolkien trilogy by New Zealand director Peter Jackson. Although I've seen the other two and read the book, I felt it would also stand alone well enough for people who hadn't done either.The storytelling is much more professional that the first one - which maybe laboured to introduce so much information - or the second one - which has little let up from the tension of long battle scenes. In Return of the King, there is an emotional sting at the start, as we watch the transformation of Gollum from warm, fun-loving guy to murderous, mutated wretch. The movie then moves deftly between different segments of the story - the sadness of the lovely soft-focus Liv Tyler as fated Arwen whose travails and woman's love succeeds in having the Sword that was Broken mended, the comradeship of Sam and Frodo (Sean Astin & Elijah Wood) that is tested to the limits, the strong commanding presence of Gandalf (Ian McKellen) who keeps an eye on things whilst turning in an Oscar-worthy performance, the ingenious and very varied battle scenes, and the mythical cities of that rise out of the screen and provide key plot elements.This is a fairy story of human endeavour, the defeating of power cliques and the triumph of the human spirit that could almost be compared to Wagner's Gotterdammerung. It is a fairy story without any sugary sweetness, a fairy story the likes of which hasn't been told so well before, and is even unlikely to be done so well in the future. The haunting scream of the Nasgul stays with you, the physical attractions are not airbrushed, and the battles are about as far from pantomime characters waving wooden swords as you can get. The ingenious monsters keep you on the edge of your seat. The whole narrative maintains the spirit (if not archival, detailed accuracy) of the original and makes you want to read the book (or read the book again!)The worst I can say about it is that it is maybe a tad long - but not that you'd notice . . .","
            10/10
            "
"bob the moo","25 December 2003","Frodo and Sam continue their quest to destroy the ring, led by the untrustworthy Gollum.  Meanwhile the rest of the Fellowship prepare for another battle to hold a human city against an onslaught of orcs.If you check my other reviews you will note that I wasn't a massive fan of the first two films - I loved them, but was not blind to their faults. However, let me just lay my cards out here, I was totally blown away by this film.  For the vast majority (and more of that later) the narrative flowed really well where the other two films had struggled to really keep consistent.  Here the various strands work well together and, while characters have only brief times to tell stories, on the whole it manages it well.  I got the feeling that the film really let rip - it knew this was the ending and it did feel that everything came together in a collection of noise and energy which really made it feel like the final part of a trilogy rather than just a stand alone film.The one area where the film really stutters (and actually caused people to leave the cinema in annoying numbers) is ironically the place where Jackson is true to the book, and that's the final 20 minutes.  There is a clear scene where the film ends, however it then runs for another 20 minutes - which is a mix of scenes that all fade out like they were the end.  To Joe Public (ie me!) I would have been happy not to have all the loose ends tied up in the way the book does it - the film should have ended on a high (with the King being crowned etc) but instead it seems to crawl to an end in a way that is not in line with the momentum of the film (if not the whole trilogy!)  This problem is minor on the grand scheme of things, but I would rather have left the cinema on my high than be made to wonder `when's this ending? Is this the end now? Oh, maybe this is it now?' - but I do understand why it was done this way.The cast, as they have been all the way, are excellent.  Wood's Frodo changes well during this film while Astin is touching in his portrayal of unerring friendship.  Bloom and Rhys-Davis had less to do but came into their own during the battle scenes - adding both action and the odd comic touch (`that still counts as one' being accepted by the audience as a chance to break the tension).  Mortensen is the title character and serves it well, with McKellen also continuing his strong role.  I could list through the whole cast but I will stick with noting two things.  Firstly, both Monaghan and Boyd had bigger and more meaningful roles and rose to them well. Secondly I continue with my belief from the second film that Serkis is the stand out actor of the trilogy.  His Gollum is so much more than an effect - he is tragic, fearsome, hateful and funny.  Praise of course goes to the special effects for making this character tell so much with an expression but to pretend that the work of the actor is secondary to the character (as opposed the look) is foolish.  He deserved one for Two Towers so I hope an Oscar goes his way.  It was a shame to not have screen time for Lee but the film works well without him and it was a brave move by the editors.The special effects do not stand out - and that's a compliment.  Even in state of the art movies of late I have been aware that I could be watching a video game.  Here I only occasionally noticed that things were clear computer effects, even though the majority of the film was!  This is how they SHOULD be used - not as a draw in their own right but as part of the film.  Whether it be the massive battle scenes that are spectacular or the animated spider or just the fact that I forget that Gollum is only an effect, I cannot fault it's use of effects or the sheer visual feast that is this film.I have tried not to gush because there will be plenty of others to do that without me joining them, but it is hard to really fault this film.  It is the strongest of the trilogy and brings it all together really well, it is an emotional event more than a film and, if Jackson needs 20 minutes of slow closure to finish it to his satisfaction then I can give him that in return for all the hours of wonderful cinema that he has given me.","
            10/10
            "
"kevin_crighton","1 September 2005","Where to start with this masterpiece? Quite simply one of the greatest movies ever made. A fitting end to a stunning trilogy. The acting as it has been is brilliant again. Special mention must go to Sean Austin, for his performance as Sam. In this one he gets his big moment in the trilogy, and he nails it perfectly. His scenes with Elijah Wood (Frodo) on Mount Doom, as Frodo weakens are full of emotion and very powerful. As for the rest of the movie? It has one of the greatest scenes EVER in a movie : the riders of Rohan charging into battle outside Minas Tirith. You simply cannot tell where the real riders end, and the CGI begins. The battles again are well done, and not simply a repeat of the siege at Helms Deep in The Two Towers.As I said, the acting is again first rate from the entire cast. And it was nice to see Andy Serkis getting his face on screen as Smeagol, before his transformation into Gollum.By the end of the movie, there were more than a few tears as the boat left the Grey Havens, as the movie ended on a quiet emotional note, after the epic battles before.I could happily have sat through this again and again. Well done to everyone, both in front and behind the cameras for such a brilliant work, but of course special mention has to go to Peter Jackson. He deserves every award he's received for this.One last point. If you only seen the theatrical release, then go get the extended version of this film. It's even better!!","
            10/10
            "
"harry_tk_yung","13 January 2005","***SPOILERS*** ***SPOILERS***Over the years, I've read Lord of the Rings four times. During the holiday season of 2003/4, I watched Return of the King four times. While I embraced ROTK as the third part of a dream come true, I was not totally happy, left wondering why so many things vital were missing. The 4-hour extended DVD version explains a lot.My biggest beef was on so much missing about Aragon, and I found most of them in the DVD. One of the vital elements in the Fellowship's strategy is to draw Sauron's eye away from Frodo, and here Aragon's role is crucial. The ""last debate"" in the movie is totally inadequate in explaining the suicidal march to the Black gate but the DVD makes it very clear, with the additional scene of Aragon revealing himself to Sauron though the Palantir. He is the bait that Sauron cannot resist.Another important aspect is that Aragon comes into the city of Minas Tirith first and foremost as a HEALER, not as a king. The kingship comes afterwards. This is again brought out in the additional scenes in the DVD, although still missing a lot of details from the book.Still disappointing, even for the DVD, is that so little is given to the story of Eowyn and Faramir. The dialogue through which they come to accept each other could very well be the most beautiful in the entire book. The few shots in the DVD that trace the development of their relationship are far from adequate, although that's a least a slight improvement from the film version.Another disappointment is Aragon's arrival at the Pelennor Fields, which is hopelessly lame compared with the original treatment in the book: amidst the despair of the Rohan and Gondor soldiers in witnessing the approaching black ships, Aragon's standard suddenly unfurls at the main mast: ""There flowered a White Tree, and that was for Gondor; but seven stars were about it, and a high crown above it, the signs of Elendil that no lord had borne for years beyond count. And the stars flamed in the sunlight, for they were wrought of gems by Arwen daughter of Elrond; and the crown was bright in the morning, for it was wrought of mithril gold."" The treatment of Gandalf's confrontation of the Witch King in the DVD departs from the book, in which the two are locked in a face off, then Rohan's horns are heard and the Witch King swings around and leaves. What in heaven's name is in Peter Jackson's mind when he had Gandalf's staff broken by the Witch King. But this did explain a mystery that has been bugging me for a year  why Gandalf had to snatch a spear from the guard when he saved Faramir from the pyre of Denethor.Enough on the DVD.I shall be remiss if I do not pay tribute to Peter Jackson for the wonderful film he and his dedicated crew have created.Most inspired is the lighting of the beacons to summon help from Rohan. In the book, this is observed by Pippin in the ride to Minas Tirith. To satisfy Pippin's curiosity, Gandalf explains the background to him in a somewhat factual manner. Jackson turns this into one of the most exciting moments in the film, with aesthetically superb shots of the 13 beacons (yes, I counted them) being lit up in succession, accompanied by beautifully rousing music score, culminating in Theoden's heroic utterance of ""Rohan will answer"". Watching this has to be among the most uplifting moments one can experience in a cinema.Most poignant is the Faramir's suicidal attempt to retake Osgilaith, under the orders of an unloving father. Starting from the soldiers of Gondor filing out of Minas Tirith in what looks almost like a funeral march to the letting loose of the swarm of arrows by the orcs in Osgilaith, every image of this scene is so hauntingly heartrending. It reminds me of John Woo's favourite scenes, although here, the music is Pipppin's actual singing rather than adapted background music, rendering the tragic mood even more devastating.Directly opposite in mood is Rohan's charge in the Battle of Pelennor Fields. Even if this mission is, in a way, equally suicidal, the spirit is sky high, radiating dauntless heroism and lust for battle. This scene also reminds me of the legendary battle scene in Spartacus (1960) which is universally recognised as the model in depiction of battle strategies. Rohan's charge in Pelennor Field, no the other hand, exemplifies heroism unsurpassed.Although ROTK is first and foremost the King's story, we should not forget, in the overall scheme of things, the ring bearers (no typo here because Frodo did acknowledge Sam as a fellow ring bearer in the end of the book). Elijah Wood and Sean Astin (particularly Astin) have played their roles to perfection. Towards the end of the quest, when Frodo's strength was almost fully spent, to hear Sam say ""I cannot carry it (the ring) for you, Mr. Frodo, but I can carry you"" and not be moved, one will have to be a hopelessly and irreversibly hardened cynic. The background music, incidentally, is ""Into the west"".It is certainly a good sign that the general audience worldwide has reacted favourably to the long aftermath following the destruction of the ring, indicated that their capacity to appreciate has not been impaired by the proliferation of Hollywood style slam-bang endings. Viggo Mortensen's line to the Hobbits ""My friends, you bow to no one"" is delivered with sincerity and conviction. The final scene at the Grey Havens is graceful, touching, stylish. However, there is one shot that I must mention: Galadriel's final enigmatic, alluring, half-smiling glance at Frodo before she disappears into the ship. Cate Blanchett is among the most versatile actresses around today and in LOTR, she is Galadriel incarnate.","
            10/10
            "
"Tweekums","19 July 2009","After a brief prologue showing us how Sméagol came to get the ring and how he came to be the pitiful creature we know the film proper starts where The Two Towers left off; Sméagol is continuing with his plan to lure Frodo and Sam to their doom in Shelob's lair and Gandalf, Aragorn, Legolas and Gimli are reunited with Merry and Pippin at Isengard.When Pippin looks into the palantír, a sort of dark crystal ball, he sees the city of Minas Tirith under attack, unfortunately he himself is seen by Sauron. Galdalf takes him to Minas Tirith when he rides there to warn of the impending attack while the others remain behind to raise an army large enough to assist in that coming battle.I thought that the battle of Helm's Deep was impressive but it seems a mere skirmish compared to the battle of Minas Tirith, here there are thousands of Orcs supported by mercenaries mounted on gigantic elephant like creatures that are large enough to crush a man and his horse under their giant feet. All the time this battle rages Frodo and Sam are journeying deeper and deeper into the land of Mordor to Mount Doom in order to end Sauron's reign once and for all.This is probably the best film of the trilogy, I can see why it raked in the awards, the only weakness was the epilogue once the quest was completed the film could have ended at the crowning of the king rather than going on to their return to the Shire... even though I'm aware that this was in the book. Peter Jackson did a fantastic job bringing such an epic story to the screen, he was of course assisted by a fantastic cast who really brought the characters to life.","
            10/10
            "
"classicsoncall","25 December 2005","Weary beyond words, Hobbit companions Frodo and Sam continue their journey to destroy the One Ring, with the sinister Gollum still their guide. The film opens interestingly with Gollum's origin story, capturing his descent into depravity and madness, finding the ring in much the same manner in which he lost it. The ring has the power to affect it's bearer, and not for good.With the battle of Helm's Deep over and Saruman's power gone, the attention focuses on the capital of Gondor, Minas Tirith. There the race of men must make a last stand before the growing might of an unseen enemy, while those visible are more of a threat than ever. ""The Return of the King"" in it's way is as much Aragorn's story as it is Frodo's; a reluctant noble struggling to find his destiny who comes to accept and eventually embrace it under the tutelage of the White Wizard Gandalf. The subtle subtext of Aragorn's relationship with Lady Arwen of the Elven realm leads to his triumph with no illusions for Eowyn, establishing a noble grace and dignity for the new King.Upon my second viewing of the entire trilogy, I was surprised at how my attention was continually drawn to the character of Samwise Gamgee, Frodo's faithful companion. This in large part to the excellent portrayal by Sean Astin, showing a range of emotions throughout the film that proffered him as the most well developed character of the story. He's a loyal friend through thick and thin, understanding clearly that by the journey's near end, Frodo's mind may no longer be his own.Gimli is another character to keep a close eye on for the understated humor John Rhys-Davies brings to the story. The personal competition he began with Legolas (Orlando Bloom) in ""The Two Towers"" finds comic resonance here; as Legolas brings down a rampaging olyphant on the Pelennor Fields, Gimli tempers his congratulations with ""That still only counts as one"" - marvelous! With the One Ring destroyed, so is Sauron's awesome power, and a quest resolved for the fortunes of mankind. The film's multiple endings encapsulate just as many feelings in the viewer, those of loyalty, honor, love, sacrifice and friendship. As a unit, the Lord of the Rings Trilogy stand as probably the ultimate in cinematic adventure to this point in time. Truly, I can only make one suggestion to make the series even more poignant, that for a film that reveals the discovery of the One Ring by Bilbo Baggins, the basis for the adventure that begins in ""The Hobbit"".","
            10/10
            "
